date,avg_temp,min_temp,max_temp,precipitation_total_mm,max_snow_dept_mm,wind_direction,avg_wind_speed_km/h,max_wind_speed,pressure,sunshine_total_min,station_name
2022-02-27 00:00:00,-1.4,-3.4,1.7,,,,6.8,20.4,1034.1,,Zakopane
2022-02-28 00:00:00,-4.8,-6.2,-3.1,,,,6.9,22.2,1033.9,,Zakopane
2022-03-01 00:00:00,-5.2,-11.5,0.2,,,,5.2,16.7,1034.0,,Zakopane
2022-03-02 00:00:00,-4.3,-9.5,1.3,,,,4.9,14.8,1026.0,,Zakopane
2022-03-03 00:00:00,-3.8,-7.2,0.3,,,,4.6,13.0,1019.6,,Zakopane
2022-03-04 00:00:00,-4.1,-5.4,-2.8,,,,4.1,13.0,1020.5,,Zakopane
2022-03-05 00:00:00,-4.3,-5.4,-3.0,,,,4.1,13.0,1023.2,,Zakopane
2022-03-06 00:00:00,-5.1,-5.8,-3.7,,,,4.8,13.0,1023.4,,Zakopane
2022-03-07 00:00:00,-5.8,-7.4,-4.3,,,,4.8,14.8,1022.4,,Zakopane
2022-03-08 00:00:00,-3.0,-4.1,-0.7,,,,4.5,14.8,1023.8,,Zakopane
2022-03-09 00:00:00,-1.6,-3.6,0.6,,,,3.8,11.1,1024.3,,Zakopane
2022-03-10 00:00:00,-5.7,-12.0,-1.8,,,,7.5,22.2,1031.6,,Zakopane
2022-03-11 00:00:00,-8.5,-15.5,-1.4,,,,6.0,20.4,1036.3,,Zakopane
2022-03-12 00:00:00,-5.4,-13.6,3.3,,,,4.3,11.1,1033.3,,Zakopane
2022-03-13 00:00:00,-1.9,-9.2,7.0,,,,4.6,14.8,1029.0,,Zakopane
2022-03-14 00:00:00,0.2,-7.3,9.4,,,,4.5,18.5,1032.7,,Zakopane
2022-03-15 00:00:00,3.4,-4.1,11.1,,,,5.6,18.5,1031.6,,Zakopane
2022-03-16 00:00:00,1.2,-2.9,7.2,,,,4.5,22.2,1025.2,,Zakopane
2022-03-17 00:00:00,0.2,-5.1,6.2,,,,4.4,18.5,1032.9,,Zakopane
2022-03-18 00:00:00,1.1,-3.2,7.2,,,,4.7,13.0,1039.3,,Zakopane
2022-03-19 00:00:00,-0.6,-6.4,5.4,,,,5.6,20.4,1041.6,,Zakopane
2022-03-20 00:00:00,-1.4,-7.8,5.5,,,,4.5,14.8,1043.6,,Zakopane
2022-03-21 00:00:00,0.4,-7.1,9.1,,,,4.0,16.7,1041.2,,Zakopane
2022-03-22 00:00:00,4.0,-4.3,15.0,,,,3.9,16.7,1037.9,,Zakopane
2022-03-23 00:00:00,6.0,-2.9,16.0,,,,5.2,18.5,1032.3,,Zakopane
2022-03-24 00:00:00,4.8,0.0,10.5,,,,5.9,18.5,1027.1,,Zakopane
2022-03-25 00:00:00,4.1,-2.2,10.9,,,,5.0,14.8,1027.9,,Zakopane
2022-03-26 00:00:00,5.8,-1.2,11.0,,,,9.9,25.9,1027.0,,Zakopane
2022-03-27 00:00:00,3.5,-0.5,8.7,,,,5.2,16.7,1030.2,,Zakopane
2022-03-28 00:00:00,6.9,-0.7,15.5,,,,7.5,25.9,1023.9,,Zakopane
2022-03-29 00:00:00,8.0,4.0,12.5,,,,8.1,25.9,1010.7,,Zakopane
2022-03-30 00:00:00,5.4,3.0,8.7,,,,4.0,14.8,1004.7,,Zakopane
2022-03-31 00:00:00,3.4,0.1,6.3,,,,4.3,14.8,999.2,,Zakopane
2022-04-01 00:00:00,-1.0,-3.1,0.4,,,,4.4,11.1,996.4,,Zakopane
2022-04-02 00:00:00,-3.7,-4.8,-2.2,,,,4.1,11.1,1003.9,,Zakopane
2022-04-03 00:00:00,-4.3,-5.5,-2.8,,,,5.4,14.8,1014.2,,Zakopane
2022-04-04 00:00:00,-2.7,-7.3,1.8,,,,6.3,27.8,1017.6,,Zakopane
2022-04-05 00:00:00,2.8,0.8,4.9,,,,14.0,42.6,1006.0,,Zakopane
2022-04-06 00:00:00,8.6,4.7,12.1,,,,12.6,33.3,1007.2,,Zakopane
2022-04-07 00:00:00,11.1,6.1,14.6,,,,10.8,29.6,998.7,,Zakopane
2022-04-08 00:00:00,7.8,3.1,10.2,,,,13.8,48.2,998.5,,Zakopane
2022-04-09 00:00:00,3.5,-0.5,10.2,,,,7.5,31.5,1001.3,,Zakopane
2022-04-10 00:00:00,-0.1,-1.9,3.0,,,,6.3,18.5,1015.9,,Zakopane
2022-04-11 00:00:00,0.5,-1.7,4.0,,,,7.4,20.4,1021.7,,Zakopane
2022-04-12 00:00:00,3.9,-0.7,10.0,,,,5.2,18.5,1022.3,,Zakopane
2022-04-13 00:00:00,6.1,-2.5,14.7,,,,4.6,18.5,1023.5,,Zakopane
2022-04-14 00:00:00,10.0,1.5,19.1,,,,4.2,18.5,1021.6,,Zakopane
2022-04-15 00:00:00,6.9,3.7,11.0,,,,5.7,14.8,1020.6,,Zakopane
2022-04-16 00:00:00,1.7,-0.1,4.2,,,,5.4,14.8,1024.6,,Zakopane
2022-04-17 00:00:00,0.9,-1.2,2.8,,,,6.3,20.4,1027.3,,Zakopane
2022-04-18 00:00:00,0.1,-2.3,3.0,,,,3.8,14.8,1019.4,,Zakopane
2022-04-19 00:00:00,1.2,-1.2,5.4,,,,4.8,14.8,1014.1,,Zakopane
2022-04-20 00:00:00,1.6,-2.2,5.1,,,,6.6,18.5,1015.1,,Zakopane
2022-04-21 00:00:00,4.7,1.2,8.6,,,,5.6,20.4,1013.2,,Zakopane
2022-04-22 00:00:00,5.3,-0.9,10.9,,,,5.7,16.7,1010.5,,Zakopane
2022-04-23 00:00:00,5.6,2.5,10.3,,,,5.7,13.0,1008.6,,Zakopane
2022-04-24 00:00:00,8.4,1.9,13.1,,,,10.5,33.3,1006.5,,Zakopane
2022-04-25 00:00:00,7.3,3.4,12.4,,,,5.4,25.9,1007.0,,Zakopane
2022-04-26 00:00:00,6.1,3.8,8.5,,,,4.8,14.8,1015.3,,Zakopane
2022-04-27 00:00:00,4.4,4.1,5.2,,,,5.2,13.0,1021.0,,Zakopane
2022-04-28 00:00:00,6.8,4.1,10.1,,,,3.5,16.7,1025.2,,Zakopane
2022-04-29 00:00:00,7.5,1.8,12.5,,,,4.8,14.8,1027.6,,Zakopane
2022-04-30 00:00:00,7.7,0.4,14.1,,,,4.8,14.8,1024.1,,Zakopane
2022-05-01 00:00:00,8.9,2.3,14.2,,,,3.8,14.8,1021.3,,Zakopane
2022-05-02 00:00:00,10.0,4.6,15.1,,,,4.8,14.8,1018.4,,Zakopane
2022-05-03 00:00:00,9.5,3.1,15.4,,,,6.1,16.7,1016.6,,Zakopane
2022-05-04 00:00:00,9.9,5.0,15.1,,,,4.6,16.7,1018.6,,Zakopane
2022-05-05 00:00:00,9.9,5.4,15.5,,,,3.4,20.4,1021.2,,Zakopane
2022-05-06 00:00:00,9.1,4.4,13.5,,,,3.8,14.8,1023.3,,Zakopane
2022-05-07 00:00:00,9.7,6.9,13.2,,,,3.5,13.0,1022.9,,Zakopane
2022-05-08 00:00:00,10.3,7.8,13.7,,,,4.2,13.0,1023.2,,Zakopane
2022-05-09 00:00:00,10.5,6.6,14.5,,,,4.6,16.7,1026.0,,Zakopane
2022-05-10 00:00:00,10.6,3.0,17.2,,,,5.9,18.5,1023.7,,Zakopane
2022-05-11 00:00:00,14.6,6.7,21.4,,,,7.8,25.9,1018.8,,Zakopane
2022-05-12 00:00:00,16.9,8.9,23.5,,,,9.0,40.8,1016.9,,Zakopane
2022-05-13 00:00:00,15.1,9.1,19.5,,,,9.0,24.1,1017.7,,Zakopane
2022-05-14 00:00:00,12.6,9.6,17.0,,,,7.4,24.1,1018.7,,Zakopane
2022-05-15 00:00:00,12.7,8.1,17.5,,,,7.2,18.5,1020.3,,Zakopane
2022-05-16 00:00:00,12.7,4.3,19.8,,,,5.2,16.7,1020.4,,Zakopane
2022-05-17 00:00:00,11.0,7.6,15.0,,,,3.5,11.1,1018.7,,Zakopane
2022-05-18 00:00:00,8.4,1.7,14.6,,,,5.9,20.4,1027.0,,Zakopane
2022-05-19 00:00:00,11.9,1.3,20.9,,,,5.4,20.4,1028.0,,Zakopane
2022-05-20 00:00:00,15.9,4.7,23.6,,,,6.6,24.1,1022.1,,Zakopane
2022-05-21 00:00:00,16.5,11.7,18.5,,,,13.5,40.8,1014.6,,Zakopane
2022-05-22 00:00:00,10.6,8.5,12.9,,,,9.0,27.8,1014.7,,Zakopane
2022-05-23 00:00:00,10.9,7.3,15.4,,,,5.2,14.8,1012.7,,Zakopane
2022-05-24 00:00:00,12.8,6.5,18.9,,,,4.2,14.8,1011.0,,Zakopane
2022-05-25 00:00:00,12.4,9.1,17.0,,,,5.0,16.7,1013.8,,Zakopane
2022-05-26 00:00:00,12.3,5.8,17.1,,,,8.8,27.8,1018.9,,Zakopane
2022-05-27 00:00:00,12.9,7.8,19.9,10.7,,,7.5,27.8,1017.3,,Zakopane
2022-05-28 00:00:00,9.0,4.4,13.3,2.2,,,8.2,22.2,1014.9,,Zakopane
2022-05-29 00:00:00,8.3,1.8,12.3,1.8,,,4.2,18.5,1013.8,,Zakopane
2022-05-30 00:00:00,10.5,6.3,15.1,0.1,,,6.4,16.7,1012.0,,Zakopane
2022-05-31 00:00:00,12.6,4.3,18.2,0.0,,,3.9,14.8,1016.9,,Zakopane
2022-06-01 00:00:00,14.1,8.4,20.5,1.4,,,6.2,14.8,1016.2,,Zakopane
2022-06-02 00:00:00,13.6,9.0,18.0,3.6,,,4.1,18.5,1020.0,,Zakopane
2022-06-03 00:00:00,14.9,5.7,21.2,0.2,,,4.0,,1023.3,,Zakopane
2022-06-04 00:00:00,15.5,12.3,19.6,15.2,,,4.1,,1018.3,,Zakopane
2022-06-05 00:00:00,16.4,9.9,21.7,0.2,,,4.9,,1020.4,,Zakopane
2022-06-06 00:00:00,16.3,8.3,22.9,0.0,,,4.5,,1018.4,,Zakopane
2022-06-07 00:00:00,17.5,10.8,22.2,11.6,,,4.2,,1015.0,,Zakopane
2022-06-08 00:00:00,15.5,13.4,19.5,9.2,,,4.1,,1011.4,,Zakopane
2022-06-09 00:00:00,15.6,10.8,19.9,22.2,,,4.2,,1009.9,,Zakopane
2022-06-10 00:00:00,14.3,13.1,15.9,14.2,,,2.7,,1018.4,,Zakopane
2022-06-11 00:00:00,14.8,11.0,17.2,9.6,,,3.9,,1022.2,,Zakopane
2022-06-12 00:00:00,15.0,7.9,21.2,0.0,,,4.8,,1022.2,,Zakopane
2022-06-13 00:00:00,14.3,8.9,22.5,5.4,,,5.4,,1017.2,,Zakopane
2022-06-14 00:00:00,11.3,7.6,15.1,1.3,,,5.9,18.5,1020.9,,Zakopane
2022-06-15 00:00:00,13.2,6.0,19.4,0.0,,,6.3,16.7,1022.0,,Zakopane
2022-06-16 00:00:00,14.8,7.3,23.1,6.2,,,5.2,18.5,1019.6,,Zakopane
2022-06-17 00:00:00,13.5,9.6,16.8,3.6,,,5.9,18.5,1021.0,,Zakopane
2022-06-18 00:00:00,16.4,8.7,22.8,0.0,,,5.2,16.7,1022.3,,Zakopane
2022-06-19 00:00:00,20.4,10.9,27.8,0.0,,,7.0,24.1,1017.0,,Zakopane
2022-06-20 00:00:00,20.3,11.2,30.0,0.4,,,4.9,27.8,1010.5,,Zakopane
2022-06-21 00:00:00,12.9,10.0,17.1,3.8,,,9.5,31.5,1012.1,,Zakopane
2022-06-22 00:00:00,14.5,8.3,20.5,0.0,,,6.0,20.4,1013.9,,Zakopane
2022-06-23 00:00:00,15.7,8.3,21.8,0.0,,,4.4,16.7,1015.7,,Zakopane
2022-06-24 00:00:00,17.8,8.5,25.0,0.0,,,4.5,16.7,1015.6,,Zakopane
2022-06-25 00:00:00,18.4,11.8,24.4,9.5,,,4.2,18.5,1013.5,,Zakopane
2022-06-26 00:00:00,19.2,10.9,25.9,0.4,,,4.4,16.7,1016.4,,Zakopane
2022-06-27 00:00:00,20.2,12.6,27.1,3.0,,,3.9,16.7,1018.2,,Zakopane
2022-06-28 00:00:00,19.4,14.9,25.7,10.1,,,3.4,14.8,1018.9,,Zakopane
2022-06-29 00:00:00,19.7,14.5,27.0,9.0,,,3.5,13.0,1016.8,,Zakopane
2022-06-30 00:00:00,22.9,14.5,30.9,4.5,,,4.5,16.7,1014.0,,Zakopane
2022-07-01 00:00:00,23.6,15.2,30.6,0.2,,,5.7,22.2,1013.8,,Zakopane
2022-07-02 00:00:00,15.2,13.8,19.4,5.5,,,5.0,13.0,1021.5,,Zakopane
2022-07-03 00:00:00,18.9,13.6,26.5,0.0,,,4.5,16.7,1019.8,,Zakopane
2022-07-04 00:00:00,20.4,13.3,26.7,0.4,,,4.6,20.4,1017.5,,Zakopane
2022-07-05 00:00:00,16.8,14.2,19.8,33.2,,,3.8,11.1,1017.3,,Zakopane
2022-07-06 00:00:00,14.9,11.9,18.2,35.0,,,5.1,16.7,1018.3,,Zakopane
2022-07-07 00:00:00,14.2,8.1,18.6,2.0,,,4.7,14.8,1019.3,,Zakopane
2022-07-08 00:00:00,12.8,11.6,17.1,8.6,,,3.6,16.7,1020.8,,Zakopane
2022-07-09 00:00:00,13.2,10.6,17.7,5.4,,,5.6,18.5,1021.5,,Zakopane
2022-07-10 00:00:00,10.9,8.7,13.3,7.3,,,4.7,18.5,1017.1,,Zakopane
2022-07-11 00:00:00,10.5,8.4,14.8,6.0,,,5.7,25.9,1019.4,,Zakopane
2022-07-12 00:00:00,10.8,8.9,14.0,8.9,,,5.0,24.1,1020.7,,Zakopane
2022-07-13 00:00:00,16.2,11.3,21.3,1.5,,,8.1,29.6,1019.2,,Zakopane
2022-07-14 00:00:00,19.7,15.0,25.3,0.9,,,6.2,29.6,1017.0,,Zakopane
2022-07-15 00:00:00,15.1,12.2,18.1,3.4,,,6.8,20.4,1016.7,,Zakopane
2022-07-16 00:00:00,13.2,7.2,17.7,2.4,,,6.0,24.1,1020.2,,Zakopane
2022-07-17 00:00:00,12.0,7.0,17.2,0.0,,,5.4,18.5,1025.6,,Zakopane
2022-07-18 00:00:00,14.8,6.4,21.4,0.0,,,6.2,20.4,1026.4,,Zakopane
2022-07-19 00:00:00,18.1,10.0,25.1,0.0,,,5.0,16.7,1023.4,,Zakopane
2022-07-20 00:00:00,20.7,12.2,27.8,0.0,,,4.8,16.7,1021.9,,Zakopane
2022-07-21 00:00:00,21.6,12.8,29.1,0.0,,,5.1,16.7,1019.7,,Zakopane
2022-07-22 00:00:00,19.8,14.2,27.2,2.5,,,4.5,16.7,1018.6,,Zakopane
2022-07-23 00:00:00,19.9,14.3,27.5,6.3,,,4.5,16.7,1017.0,,Zakopane
2022-07-24 00:00:00,17.0,12.7,21.3,4.2,,,5.2,18.5,1018.8,,Zakopane
2022-07-25 00:00:00,17.9,9.1,25.8,0.0,,,5.0,16.7,1017.2,,Zakopane
2022-07-26 00:00:00,15.8,11.9,22.7,12.9,,,4.5,14.8,1013.0,,Zakopane
2022-07-27 00:00:00,15.9,10.5,20.8,1.0,,,4.4,13.0,1015.9,,Zakopane
2022-07-28 00:00:00,16.0,11.9,20.6,1.8,,,3.5,13.0,1018.5,,Zakopane
2022-07-29 00:00:00,16.9,11.1,24.0,4.0,,,3.6,13.0,1018.5,,Zakopane
2022-07-30 00:00:00,16.3,14.2,21.0,24.7,,,3.5,9.3,1014.2,,Zakopane
2022-07-31 00:00:00,13.1,11.7,14.7,16.9,,,4.8,16.7,1012.6,,Zakopane
2022-08-01 00:00:00,16.0,11.1,20.4,0.1,,,4.0,16.7,1015.3,,Zakopane
2022-08-02 00:00:00,17.6,14.0,21.0,2.6,,,5.2,16.7,1018.1,,Zakopane
2022-08-03 00:00:00,17.5,11.1,23.2,0.1,,,4.5,13.0,1019.9,,Zakopane
2022-08-04 00:00:00,19.0,12.0,25.6,0.0,,,3.9,13.0,1019.2,,Zakopane
2022-08-05 00:00:00,20.8,12.6,28.3,0.0,,,4.2,14.8,1016.5,,Zakopane
2022-08-06 00:00:00,16.1,13.0,19.9,9.4,,,4.4,16.7,1018.5,,Zakopane
2022-08-07 00:00:00,13.7,11.2,16.6,0.9,,,5.1,18.5,1023.0,,Zakopane
2022-08-08 00:00:00,14.8,10.6,18.9,3.0,,,5.2,18.5,1022.6,,Zakopane
2022-08-09 00:00:00,15.7,12.9,19.3,2.9,,,4.8,20.4,1024.3,,Zakopane
2022-08-10 00:00:00,14.0,8.2,19.5,1.5,,,4.0,20.4,1025.8,,Zakopane
2022-08-11 00:00:00,13.2,9.2,17.8,2.6,,,3.5,18.5,1023.6,,Zakopane
2022-08-12 00:00:00,14.3,7.2,20.9,0.1,,,4.2,16.7,1021.2,,Zakopane
2022-08-13 00:00:00,14.7,10.7,17.2,4.2,,,3.0,14.8,1015.8,,Zakopane
2022-08-14 00:00:00,17.3,14.5,20.7,11.2,,,3.5,11.1,1011.0,,Zakopane
2022-08-15 00:00:00,16.8,11.4,23.1,11.2,,,3.9,11.1,1009.1,,Zakopane
2022-08-16 00:00:00,18.7,12.5,25.4,2.8,,,4.7,14.8,1010.3,,Zakopane
2022-08-17 00:00:00,19.6,14.1,25.5,0.5,,,4.8,16.7,1012.4,,Zakopane
2022-08-18 00:00:00,20.1,13.2,26.8,0.0,,,3.5,13.0,1013.4,,Zakopane
2022-08-19 00:00:00,21.2,14.8,28.7,2.3,,,4.2,14.8,1012.7,,Zakopane
2022-08-20 00:00:00,18.6,15.6,24.7,9.1,,,3.6,14.8,1012.9,,Zakopane
2022-08-21 00:00:00,16.2,14.4,18.4,27.7,,,3.3,9.3,1011.1,,Zakopane
2022-08-22 00:00:00,15.9,13.7,18.9,13.3,,,3.2,13.0,1011.6,,Zakopane
2022-08-23 00:00:00,16.4,11.3,20.6,4.9,,,3.6,11.1,1014.5,,Zakopane
2022-08-24 00:00:00,18.1,15.3,21.8,5.2,,,4.2,13.0,1018.4,,Zakopane
2022-08-25 00:00:00,18.8,13.3,25.0,3.6,,,3.9,13.0,1018.3,,Zakopane
2022-08-26 00:00:00,19.0,12.3,26.7,0.0,,,4.5,14.8,1014.8,,Zakopane
2022-08-27 00:00:00,18.0,12.0,24.3,0.6,,,4.8,13.0,1013.3,,Zakopane
2022-08-28 00:00:00,17.0,12.6,21.7,1.7,,,3.5,13.0,1014.7,,Zakopane
2022-08-29 00:00:00,16.0,13.4,20.0,5.2,,,3.0,11.1,1018.1,,Zakopane
2022-08-30 00:00:00,14.2,8.6,18.8,0.1,,,3.8,13.0,1020.9,,Zakopane
2022-08-31 00:00:00,13.3,11.7,15.4,3.2,,,3.6,14.8,1020.0,,Zakopane
2022-09-01 00:00:00,11.5,7.9,14.0,1.2,,,4.0,16.7,1020.2,,Zakopane
2022-09-02 00:00:00,9.7,3.8,13.9,0.0,,,3.6,24.1,1021.0,,Zakopane
2022-09-03 00:00:00,10.3,5.1,15.1,0.5,,,3.6,13.0,1019.8,,Zakopane
2022-09-04 00:00:00,11.9,7.1,16.7,3.8,,,3.4,9.3,1022.8,,Zakopane
2022-09-05 00:00:00,13.4,9.7,17.9,1.8,,,2.6,13.0,1025.7,,Zakopane
2022-09-06 00:00:00,13.0,8.6,19.0,9.6,,,3.3,13.0,1023.2,,Zakopane
2022-09-07 00:00:00,14.0,8.6,20.9,0.9,,,3.5,14.8,1019.1,,Zakopane
2022-09-08 00:00:00,16.0,9.1,23.6,1.7,,,5.4,22.2,1015.3,,Zakopane
2022-09-09 00:00:00,15.1,13.3,18.2,0.3,,,3.0,11.1,1014.7,,Zakopane
2022-09-10 00:00:00,12.2,10.3,15.3,13.5,,,3.5,13.0,1013.8,,Zakopane
2022-09-11 00:00:00,11.2,9.8,13.0,6.0,,,5.0,20.4,1013.4,,Zakopane
2022-09-12 00:00:00,10.0,7.4,13.1,2.5,,,5.0,16.7,1016.3,,Zakopane
2022-09-13 00:00:00,11.1,4.6,16.4,0.0,,,4.8,14.8,1014.8,,Zakopane
2022-09-14 00:00:00,13.5,10.4,16.8,7.4,,,3.2,13.0,1008.7,,Zakopane
2022-09-15 00:00:00,14.3,12.4,17.9,15.2,,,5.7,27.8,1003.9,,Zakopane
2022-09-16 00:00:00,11.5,9.1,14.6,0.6,,,5.4,22.2,1007.4,,Zakopane
2022-09-17 00:00:00,8.6,5.7,11.0,2.9,,,5.4,16.7,1007.0,,Zakopane
2022-09-18 00:00:00,5.7,4.4,8.1,17.0,,,7.8,25.9,1008.5,,Zakopane
2022-09-19 00:00:00,5.0,3.5,7.8,8.6,,,4.8,16.7,1011.8,,Zakopane
2022-09-20 00:00:00,5.6,4.2,8.3,4.5,,,3.9,14.8,1017.7,,Zakopane
2022-09-21 00:00:00,6.0,5.1,7.2,5.4,,,4.2,14.8,1022.7,,Zakopane
2022-09-22 00:00:00,6.2,5.1,8.7,4.4,,,4.2,16.7,1023.2,,Zakopane
2022-09-23 00:00:00,5.6,1.2,9.0,0.4,,,3.5,9.3,1021.9,,Zakopane
2022-09-24 00:00:00,5.9,-0.2,12.9,0.0,,,3.8,14.8,1019.1,,Zakopane
2022-09-25 00:00:00,8.8,3.4,13.7,3.3,,,3.0,14.8,1015.0,,Zakopane
2022-09-26 00:00:00,8.9,5.0,11.5,12.0,,,2.6,11.1,1008.8,,Zakopane
2022-09-27 00:00:00,7.7,1.7,13.5,7.4,,,3.9,13.0,1003.2,,Zakopane
2022-09-28 00:00:00,8.7,3.2,14.1,0.7,,,7.5,35.2,1002.2,,Zakopane
2022-09-29 00:00:00,7.4,6.1,9.8,9.1,,,3.5,24.1,1004.4,,Zakopane
2022-09-30 00:00:00,8.8,6.5,12.5,11.0,,,3.0,9.3,1011.3,,Zakopane
2022-10-01 00:00:00,10.0,7.6,12.5,5.4,,,3.3,20.4,1013.7,,Zakopane
2022-10-02 00:00:00,8.9,7.6,12.0,3.2,,,8.1,29.6,1014.9,,Zakopane
2022-10-03 00:00:00,6.5,5.7,7.1,13.3,,,8.9,31.5,1016.8,,Zakopane
2022-10-04 00:00:00,5.9,2.5,9.2,5.4,,,5.6,18.5,1022.0,,Zakopane
2022-10-05 00:00:00,7.0,0.7,13.7,0.0,,,4.0,13.0,1027.4,,Zakopane
2022-10-06 00:00:00,10.4,2.0,17.6,0.1,,,4.8,18.5,1029.3,,Zakopane
2022-10-07 00:00:00,11.7,7.1,17.9,0.3,,,3.8,13.0,1029.3,,Zakopane
2022-10-08 00:00:00,10.1,3.9,18.2,0.0,,,3.6,14.8,1022.2,,Zakopane
2022-10-09 00:00:00,7.7,1.4,11.5,3.5,,,4.0,13.0,1026.2,,Zakopane
2022-10-10 00:00:00,5.9,-0.7,15.3,0.0,,,3.9,16.7,1026.8,,Zakopane
2022-10-11 00:00:00,8.0,4.1,10.7,2.1,,,3.0,11.1,1024.7,,Zakopane
2022-10-12 00:00:00,7.4,2.2,11.9,0.0,,,3.5,11.1,1027.3,,Zakopane
2022-10-13 00:00:00,6.4,0.7,12.7,0.0,,,3.3,13.0,1025.5,,Zakopane
2022-10-14 00:00:00,7.7,2.1,13.7,0.6,,,3.3,11.1,1020.7,,Zakopane
2022-10-15 00:00:00,9.7,4.1,13.8,0.1,,,6.9,33.3,1018.5,,Zakopane
2022-10-16 00:00:00,10.4,5.9,17.3,0.0,,,3.6,20.4,1024.1,,Zakopane
2022-10-17 00:00:00,11.1,5.3,19.4,0.0,,,2.7,13.0,1031.2,,Zakopane
2022-10-18 00:00:00,11.5,4.7,19.3,0.0,,,4.2,16.7,1028.3,,Zakopane
2022-10-19 00:00:00,8.3,5.4,12.5,7.3,,,7.4,22.2,1024.8,,Zakopane
2022-10-20 00:00:00,4.2,0.2,9.9,0.3,,,4.4,11.1,1027.9,,Zakopane
2022-10-21 00:00:00,4.0,-2.2,9.7,0.0,,,3.3,16.7,1022.6,,Zakopane
2022-10-22 00:00:00,8.1,4.1,12.0,3.1,,,4.0,13.0,1017.6,,Zakopane
2022-10-23 00:00:00,10.6,5.1,16.9,0.0,,,5.4,14.8,1021.5,,Zakopane
2022-10-24 00:00:00,10.5,4.1,18.7,0.0,,,3.6,13.0,1019.0,,Zakopane
2022-10-25 00:00:00,10.8,8.4,13.9,2.2,,,5.9,18.5,1018.5,,Zakopane
2022-10-26 00:00:00,9.3,4.6,15.2,0.0,,,6.4,13.0,1023.6,,Zakopane
2022-10-27 00:00:00,8.7,2.9,16.2,0.0,,,5.1,13.0,1029.7,,Zakopane
2022-10-28 00:00:00,9.5,3.2,18.5,0.0,,,4.7,13.0,1029.8,,Zakopane
2022-10-29 00:00:00,13.6,6.9,21.2,0.0,,,5.7,14.8,1025.7,,Zakopane
2022-10-30 00:00:00,13.8,10.0,20.7,0.0,,,6.0,18.5,1022.7,,Zakopane
2022-10-31 00:00:00,13.7,7.7,23.0,0.0,,,5.1,14.8,1023.0,,Zakopane
2022-11-01 00:00:00,10.9,6.0,20.6,0.0,,,4.2,16.7,1021.1,,Zakopane
2022-11-02 00:00:00,10.0,6.0,14.2,0.0,,,6.6,18.5,1023.2,,Zakopane
2022-11-03 00:00:00,6.4,1.8,12.5,0.0,,,4.6,16.7,1023.0,,Zakopane
2022-11-04 00:00:00,10.2,5.3,13.6,0.5,,,7.4,37.0,1009.8,,Zakopane
2022-11-05 00:00:00,6.1,4.6,10.9,29.3,,,4.4,13.0,1013.4,,Zakopane
2022-11-06 00:00:00,5.0,4.2,6.5,3.9,,,3.9,11.1,1020.7,,Zakopane
2022-11-07 00:00:00,5.6,2.2,10.5,0.0,,,4.8,14.8,1020.2,,Zakopane
2022-11-08 00:00:00,5.1,0.8,12.5,0.0,,,3.8,14.8,1022.1,,Zakopane
2022-11-09 00:00:00,3.6,-0.8,10.9,0.0,,,3.9,14.8,1020.9,,Zakopane
2022-11-10 00:00:00,4.3,-0.2,8.2,0.8,,,4.2,18.5,1025.8,,Zakopane
2022-11-11 00:00:00,5.6,0.4,12.5,0.0,,,6.0,14.8,1034.6,,Zakopane
2022-11-12 00:00:00,6.2,1.6,14.9,0.0,,,4.8,14.8,1034.6,,Zakopane
2022-11-13 00:00:00,4.1,0.0,12.1,0.0,,,3.5,11.1,1032.9,,Zakopane
2022-11-14 00:00:00,4.0,-0.4,13.0,0.0,,,3.8,11.1,1027.4,,Zakopane
2022-11-15 00:00:00,5.0,-0.1,11.7,0.4,,,3.5,13.0,1018.1,,Zakopane
2022-11-16 00:00:00,5.4,4.3,6.4,2.7,,,2.7,9.3,1006.7,,Zakopane
2022-11-17 00:00:00,0.0,-1.3,3.9,3.0,,,4.8,13.0,1004.2,,Zakopane
2022-11-18 00:00:00,-1.6,-5.4,1.2,5.6,,,3.6,11.1,1003.7,,Zakopane
2022-11-19 00:00:00,-6.5,-7.6,-5.3,0.0,,,4.1,13.0,1014.1,,Zakopane
2022-11-20 00:00:00,-3.3,-6.8,0.6,0.0,,,2.7,13.0,1013.9,,Zakopane
2022-11-21 00:00:00,-2.5,-6.5,1.3,0.1,,,3.0,13.0,1010.4,,Zakopane
2022-11-22 00:00:00,-2.1,-5.9,3.0,0.0,,,4.1,18.5,1008.7,,Zakopane
2022-11-23 00:00:00,-1.2,-3.3,1.3,0.1,,,2.7,9.3,1006.9,,Zakopane
2022-11-24 00:00:00,-0.6,-2.2,1.3,5.9,,,4.4,14.8,1011.6,,Zakopane
2022-11-25 00:00:00,0.5,-1.9,2.8,0.7,,,4.6,13.0,1020.8,,Zakopane
2022-11-26 00:00:00,1.7,-0.8,3.6,1.5,,,4.9,13.0,1027.7,,Zakopane
2022-11-27 00:00:00,0.5,-2.6,1.9,1.3,,,3.2,11.1,1030.6,,Zakopane
2022-11-28 00:00:00,-2.9,-6.0,2.5,0.0,,,3.6,14.8,1025.5,,Zakopane
2022-11-29 00:00:00,-4.2,-7.6,1.4,0.0,,,3.8,11.1,1025.6,,Zakopane
